id,key,value,type
124819162,source,Bing,regular
124819164,highway,proposed,regular
124819164,name,Rua Sem Nome 5283,regular
124819164,source,Bing,regular
124819165,highway,residential,regular
124819165,name,Rua da Felicidade,regular
124819165,source,Bing,regular
124819166,highway,residential,regular
124819167,highway,residential,regular
124819167,name,Rua Sem Nome 5280,regular
124819167,source,Bing,regular
124819169,highway,residential,regular
124819169,name,Rua Mãe d'Água,regular
124819169,source,Bing,regular
124819170,highway,residential,regular
124819170,name,Rua José Fragoso da Costa,regular
124819171,highway,residential,regular
124819171,source,Bing,regular
124819172,highway,residential,regular
124819172,name,Rua Memorial de Frei Damião,regular
124819172,source,Bing,regular
124819173,highway,residential,regular
124819173,name,Rua Nathaly Guedes da Silva,regular
124819174,highway,residential,regular
124819174,name,Rua Luiz Teodoro Pereira,regular
124819174,source,Bing,regular
124819175,highway,residential,regular
124819175,source,Bing,regular
124819176,highway,residential,regular
124819176,name,Rua Desembargador José Rodrigues de Ataíde,regular
124819176,oneway,yes,regular
124819176,source,Yahoo hires,regular
124819177,highway,residential,regular
124819177,source,Bing,regular
124819178,highway,residential,regular
124819178,name,Rua Maria das Neves Amorim,regular
124819179,highway,residential,regular
124819179,source,Yahoo hires,regular
124819180,highway,residential,regular
124819180,source,Yahoo hires,regular
124819182,highway,residential,regular
124819182,name,Rua Sebastião Pereira de Araújo,regular
124819183,highway,residential,regular
124819183,name,Rua Sem Nome 4955,regular
124819183,source,Bing,regular
124819184,highway,residential,regular
124819184,name,Rua Severino Pereira da Silva,regular
124819184,source,Bing,regular
124819185,highway,residential,regular
124819185,source,Yahoo hires,regular
124819186,highway,residential,regular
124819186,name,Rua Severino Antônio da Silva,regular
124819186,source,Bing,regular
124819188,highway,residential,regular
124819188,name,Rua Tiago Nunes dos Santos,regular
124819188,source,Bing,regular
124819189,highway,residential,regular
124819189,name,Rua Comerciante Antônio Pinto Ribeiro,regular
124819189,source,Yahoo hires,regular
124819190,highway,residential,regular
124819190,name,Rua Miguel Inácio Albuquerque,regular
124819190,source,Yahoo hires,regular
124819191,highway,residential,regular
124819191,source,Bing,regular
124819192,highway,residential,regular
124819192,name,Rua Rosa Ângela Marta Cagliani,regular
124819192,source,Bing,regular
124819194,highway,residential,regular
124819194,name,Rua Funcionário David de Barros Costa,regular
124819195,highway,residential,regular
124819196,highway,residential,regular
124819196,name,Rua Elizabeth Teixeira,regular
124819196,source,Bing,regular
124819197,highway,residential,regular
124819197,name,Rua Osório Carvalho Rocha,regular
124819197,source,Yahoo hires,regular
124819198,highway,residential,regular
124819198,source,Bing,regular
124819199,highway,residential,regular
124819199,name,Rua Sebastião Barbosa Lacerda,regular
124819199,source,Yahoo hires,regular
124819200,highway,residential,regular
124819200,name,Rua Paulo Sebastião da Silva,regular
124819200,source,Bing,regular
124819201,highway,residential,regular
124819202,highway,tertiary,regular
124819202,name,Rua Francisco Carneiro Cavalcante,regular
124819202,source,Bing,regular
124819203,highway,residential,regular
124819203,name,Rua José de Carvalho Costa Filho,regular
124819203,source,Bing,regular
124819205,highway,residential,regular
124819205,name,Rua Sem Nome 4595,regular
124819205,source,Bing,regular
124819206,highway,residential,regular
124819206,name,Rua Eginaldo Cordeiro da Silva,regular
124819206,source,Yahoo hires,regular
124819207,highway,residential,regular
124819207,source,Bing,regular
124819208,highway,residential,regular
124819208,name,Rua Homens de Barro,regular
124819208,source,Bing,regular
124819209,highway,tertiary,regular
124819209,name,Rua Walfredo Guedes Pereira Sobrinho,regular
124819209,source,Bing,regular
124819210,highway,residential,regular
124819210,name,Rua Ivonete Monteiro dos Santos,regular
124819210,source,Bing,regular
124819211,highway,residential,regular
124819211,source,Bing,regular
124819212,highway,residential,regular
124819212,name,Rua Maria Josefa de Oliveira Silva,regular
124819212,source,Bing,regular
124819213,highway,residential,regular
124819213,source,Yahoo hires,regular
124819213,surface,unpaved,regular
124819214,highway,residential,regular
124819214,source,Bing,regular
124819215,highway,residential,regular
124819215,source,Yahoo hires,regular
124819216,highway,residential,regular
124819216,source,Bing,regular
124819217,highway,residential,regular
124819217,source,Yahoo hires,regular
124819218,highway,residential,regular
124819218,source,Bing,regular
124819219,highway,proposed,regular
124819219,name,Rua Sem Nome 5282,regular
124819219,source,Bing,regular
124819220,highway,residential,regular
124819220,source,Bing,regular
124819221,highway,residential,regular
124819221,name,Rua Nossa Senhora de Lourdes,regular
124819221,source,Bing,regular
124819222,highway,residential,regular
124819223,highway,tertiary,regular
124819223,source,Bing,regular
124819224,highway,residential,regular
124819224,name,Rua Caetana,regular
124819224,source,Bing,regular
124819225,highway,residential,regular
124819225,name,Rua José Severino de Melo,regular
124819225,source,Bing,regular
124819226,highway,residential,regular
124819226,name,Rua Forte de Santa Catarina,regular
124819226,source,Bing,regular
124819227,highway,residential,regular
124819227,source,Bing,regular
124819228,highway,residential,regular
124819228,source,Bing,regular
124819229,highway,residential,regular
124819229,name,Rua Raimundo Antônio de Carvalho,regular
124819229,source,Bing,regular
124819230,highway,residential,regular
124819230,source,Bing,regular
124819231,highway,residential,regular
124819231,name,Rua do Alvorecer,regular
124819231,source,Bing,regular
124819232,highway,residential,regular
124819232,source,Bing,regular
124819233,highway,residential,regular
124819233,name,Rua Professora Maria José Rodrigues,regular
124819233,source,Bing,regular
124819234,highway,residential,regular
124819234,name,Rua Pedra do Ingá,regular
124819234,source,Bing,regular
124819235,highway,residential,regular
124819235,name,Rua Maria Gonçalves Barbosa,regular
124819235,source,Bing,regular
124819236,highway,residential,regular
124819236,source,Yahoo hires,regular
124819237,highway,residential,regular
124819237,name,Rua José Ferreira de Amorim,regular
124819237,source,Bing,regular
124819238,highway,residential,regular
124819238,name,Rua Sem Nome 5274,regular
124819238,source,Bing,regular
124819239,highway,residential,regular
124819239,source,Bing,regular
124819240,highway,residential,regular
124819240,name,Rua Pôr-do-Sol do Jacaré,regular
124819240,source,Bing,regular
124819241,highway,residential,regular
124819241,name,Rua Antônia Josefa da Conceição,regular
124819242,highway,residential,regular
124819242,name,Rua Maria Alves da Cruz,regular
124819242,source,Bing,regular
124819243,highway,residential,regular
124819243,name,Rua Moacir Noronha César,regular
124819243,source,Bing,regular
124819244,highway,residential,regular
124819244,source,Yahoo hires,regular
124819246,highway,residential,regular
124819246,source,Yahoo hires,regular
124819247,highway,residential,regular
124819247,name,Rua Jaime Gomes Barros,regular
124819247,source,Bing,regular
124819248,highway,residential,regular
124819248,name,Rua Sem Nome 1881,regular
124819248,source,Bing,regular
124819249,highway,residential,regular
124819249,name,Rua João Evaristo dos Santos,regular
124819249,source,Bing,regular
124819250,highway,residential,regular
124819250,source,Bing,regular
124819251,highway,tertiary,regular
124819251,name,Rua Empresário Abelardo Targino da Fonseca,regular
124819251,source,Bing,regular
124819252,highway,residential,regular
124819252,source,Yahoo hires,regular
124819253,highway,residential,regular
124819253,name,Rua Sem Nome 5602,regular
124819253,source,Bing,regular
124819254,highway,residential,regular
124819254,name,Rua Walfredo Correia,regular
124819254,source,Yahoo hires,regular
124819255,highway,residential,regular
124819255,name,Rua Sem Nome 4954,regular
124819255,source,Bing,regular
124819256,highway,residential,regular
124819256,source,Yahoo hires,regular
124819257,highway,residential,regular
124819257,source,Bing,regular
124819259,highway,unclassified,regular
124819259,source,Bing,regular
124819259,surface,unpaved,regular
124819260,highway,residential,regular
124819260,name,Rua Joana Coutinho Oliveira,regular
124819260,source,Bing,regular
124819261,highway,tertiary,regular
124819261,name,Rua Venâncio Gonçalves de Oliveira,regular
124819261,source,Bing,regular
124819262,highway,residential,regular
124819262,name,Rua Sem Nome 5281,regular
124819262,source,Bing,regular
124819263,highway,residential,regular
124819263,source,Yahoo hires,regular
124819264,highway,residential,regular
124819264,name,Rua Luiz Gonzaga Mendes Lira,regular
124819264,source,Bing,regular
124819265,highway,residential,regular
124819265,name,Rua Elísio Herculano de Melo,regular
124819266,highway,residential,regular
124819266,name,Rua Cristo Rei,regular
124819266,source,Bing,regular
124819267,highway,residential,regular
124819267,source,Bing,regular
124822530,highway,residential,regular
124822530,name,Rua Rosalva Nepomuceno do Nascimento,regular
124822530,source,Bing,regular
124823333,highway,residential,regular
124823333,name,Rua Fernando Antônio da Silva Oliveira,regular
124823333,source,Bing,regular
124823334,highway,residential,regular
124823334,source,Bing,regular
124823335,highway,residential,regular
124823335,name,Rua do Girassol,regular
124823335,source,Bing,regular
124823336,highway,residential,regular
124823336,source,Bing,regular
124823337,highway,residential,regular
124823337,source,Bing,regular
124823338,highway,residential,regular
124823338,source,Bing,regular
124823339,highway,residential,regular
124823339,source,Bing,regular
124823340,highway,residential,regular
124823340,source,Bing,regular
124823341,highway,residential,regular
124823341,source,Bing,regular
124823342,highway,residential,regular
124823342,source,Bing,regular
124823343,highway,residential,regular
124823343,source,Bing,regular
124823344,highway,residential,regular
124823344,source,Bing,regular
124823345,highway,residential,regular
124823345,source,Bing,regular
124823346,highway,residential,regular
124823346,source,Bing,regular
124823347,highway,residential,regular
124823347,name,Rua das Cupiúbas,regular
124823347,source,Bing,regular
124823348,highway,residential,regular
124823348,source,Bing,regular
124823349,highway,residential,regular
124823349,source,Bing,regular
124823350,highway,residential,regular
124823350,name,Rua Maria Ana Nunes,regular
124823350,source,Bing,regular
124823351,highway,residential,regular
124823351,source,Bing,regular
124823352,highway,residential,regular
124823352,source,Bing,regular
124823353,highway,residential,regular
124823353,source,Bing,regular
124823354,highway,residential,regular
124823354,source,Bing,regular
124823355,highway,residential,regular
124823355,name,Travessa Iran Gomes Soares,regular
124823355,source,Bing,regular
124823356,highway,residential,regular
124823356,source,Bing,regular
124823357,highway,residential,regular
124823357,source,Bing,regular
124823358,highway,residential,regular
124823358,source,Bing,regular
124823359,highway,residential,regular
124823359,source,Bing,regular
124823360,highway,residential,regular
124823360,source,Bing,regular
124823361,highway,residential,regular
124823361,source,Bing,regular
124823362,highway,residential,regular
124823362,source,Bing,regular
124823363,highway,residential,regular
124823363,source,Bing,regular
124823364,highway,residential,regular
124823364,name,Rua Anésio Coelho Pereira,regular
124823364,source,Yahoo,regular
124823365,highway,residential,regular
124823365,source,Bing,regular
124823366,highway,residential,regular
124823366,source,Bing,regular
124823367,highway,residential,regular
124823367,source,Bing,regular
124823368,highway,residential,regular
124823368,source,Bing,regular
124823370,highway,residential,regular
124823370,source,Bing,regular
124823371,highway,residential,regular
124823371,name,Rua Arraial do Bonfim,regular
124823371,source,Bing,regular
124823372,highway,residential,regular
124823372,source,Bing,regular
124823373,highway,residential,regular
124823373,name,Rua das Carambolas,regular
124823373,source,Bing,regular
124823374,highway,residential,regular
124823374,name,Rua dos Pinheiros,regular
124823374,source,Bing,regular
124823375,highway,residential,regular
124823375,name,Rua Iran Gomes Soares,regular
124823375,source,Bing,regular
124823376,highway,residential,regular
124823376,name,Rua Santa Sofia,regular
124823376,source,Bing,regular
124823377,highway,residential,regular
124823377,source,Bing,regular
124823378,highway,residential,regular
124823378,source,Bing,regular
124823379,highway,residential,regular
124823379,source,Bing,regular
124823380,highway,residential,regular
124823380,source,Bing,regular
124823382,highway,residential,regular
124823382,name,Rua dos Cedros,regular
124823382,source,Bing,regular
124823383,highway,residential,regular
124823383,source,Bing,regular
124823384,highway,residential,regular
124823384,source,Bing,regular
124823385,highway,residential,regular
124823385,source,Bing,regular
124823386,highway,residential,regular
124823386,source,Bing,regular
124823387,highway,residential,regular
124823387,source,Bing,regular
124823388,highway,residential,regular
124823388,source,Bing,regular
124823389,highway,residential,regular
124823389,name,Rua dos Mamoeiros,regular
124823389,source,Bing,regular
124823390,highway,residential,regular
124823390,source,Bing,regular
124823391,highway,residential,regular
124823391,source,Bing,regular
124823392,highway,residential,regular
124823392,source,Bing,regular
124823393,highway,residential,regular
124823393,source,Bing,regular
124823395,highway,residential,regular
124823395,source,Bing,regular
124823396,highway,residential,regular
124823396,source,Bing,regular
124823397,highway,residential,regular
124823397,source,Bing,regular
124823398,highway,residential,regular
124823398,source,Bing,regular
124823399,highway,residential,regular
124823399,source,Bing,regular
124823400,highway,residential,regular
124823400,name,Rua das Oliveiras,regular
124823400,source,Bing,regular
124823401,highway,residential,regular
124823401,source,Bing,regular
124823402,highway,residential,regular
124823402,source,Bing,regular
124823403,highway,residential,regular
124823403,source,Bing,regular
124823404,highway,residential,regular
124823404,source,Bing,regular
124823405,highway,residential,regular
124823405,source,Bing,regular
124823406,highway,residential,regular
124823406,source,Bing,regular
124823407,highway,residential,regular
124823407,source,Bing,regular
124823408,highway,residential,regular
124823408,source,Bing,regular
124823409,highway,residential,regular
124823409,source,Bing,regular
124823410,highway,residential,regular
124823410,name,Rua Comerciante Álvaro Antero do Nascimento,regular
124823410,source,Bing,regular
124823411,highway,residential,regular
124823411,source,Bing,regular
124823412,highway,residential,regular
124823412,source,Bing,regular
124823413,highway,residential,regular
124823413,name,Rua João Pedro Silva,regular
124823413,source,Bing,regular
124823414,highway,residential,regular
124823414,source,Yahoo,regular
124823415,highway,residential,regular
124823415,source,Bing,regular
124823416,highway,residential,regular
124823416,name,Rua dos Abacateiros,regular
124823416,source,Bing,regular
124823417,highway,residential,regular
124823417,source,Bing,regular
124823418,highway,residential,regular
124823418,name,Rua das Pitombeiras,regular
124823418,source,Bing,regular
124823419,highway,residential,regular
124823419,source,Bing,regular
124823420,highway,residential,regular
124823420,source,Bing,regular
124823421,highway,residential,regular
124823421,name,Rua dos Mamoeiros,regular
124823421,source,Bing,regular
124823422,highway,residential,regular
124823422,source,Bing,regular
124823423,highway,residential,regular
124823423,source,Bing,regular
124824924,highway,residential,regular
124824924,source,Bing,regular
124824925,highway,residential,regular
124824925,name,Rua das Cupiúbas,regular
124824925,source,Bing,regular
124825052,highway,residential,regular
124825052,name,Rua Ailton Medeiros de Morais,regular
124825052,source,Bing,regular
124825053,highway,residential,regular
124825053,source,Bing,regular
124825054,highway,residential,regular
124825054,source,Yahoo hires,regular
125759041,name,Riacho Água Boa,regular
125759041,source,Bing,regular
125759041,waterway,stream,regular
125759048,source,Bing,regular
125759048,waterway,stream,regular
125759050,highway,residential,regular
125759050,name,Rua Ariano Suassuna,regular
125759051,highway,residential,regular
125759051,surface,unpaved,regular
125759052,highway,residential,regular
125759052,name,Rua José de Alencar,regular
125759052,surface,unpaved,regular
125759053,highway,residential,regular
125759054,highway,residential,regular
125759054,name,Rua Ary de Almeida Pereira,regular
125759054,surface,unpaved,regular
125759056,highway,residential,regular
125759056,surface,unpaved,regular
125759057,highway,residential,regular
125759057,name,Rua Euclides da Cunha,regular
125759058,highway,residential,regular
125759059,highway,residential,regular
125759061,highway,residential,regular
125759061,name,Rua Basílio da Gama,regular
125759061,surface,unpaved,regular
125759064,highway,residential,regular
125759064,name,Rua Manuel Bandeira,regular
125759064,surface,unpaved,regular
125759065,highway,residential,regular
125759065,name,Rua José Rosendo de Lima,regular
125759065,surface,unpaved,regular
125759066,highway,residential,regular
125759066,name,Rua Pedro Gomes da Silva,regular
125759066,surface,unpaved,regular
125759067,highway,residential,regular
125759067,name,Rua Francisca Amélia dos Prazeres,regular
125759067,surface,unpaved,regular
125759068,highway,residential,regular
125759069,highway,unclassified,regular
125759069,surface,unpaved,regular
125759070,highway,residential,regular
125759070,name,Rua João Guimarães Rosa,regular
125759072,highway,residential,regular
125759072,name,Rua Severina Maria da Conceição,regular
125759072,surface,unpaved,regular
125759075,highway,residential,regular
125759075,name,Rua São Francisco,regular
125759076,highway,residential,regular
125759076,surface,unpaved,regular
125759077,highway,residential,regular
125759078,highway,residential,regular
125759078,name,Rua Zilda Arns Neumann,regular
125759078,surface,unpaved,regular
125759079,highway,residential,regular
125759079,name,Rua Augusto dos Anjos,regular
125759080,highway,residential,regular
125759080,surface,unpaved,regular
125759081,highway,residential,regular
125759081,name,Rua Tenente José Luiz da Silva,regular
125759082,highway,residential,regular
125759082,name,Rua Frei Aquino,regular
125759082,surface,unpaved,regular
125759084,highway,residential,regular
125759085,highway,residential,regular
125759085,name,Rua Projetada 3,regular
125759086,highway,residential,regular
125759087,highway,residential,regular
125759087,name,Rua José Bernado de Souza,regular
125759088,highway,residential,regular
125759088,source,Yahoo,regular
125759089,highway,residential,regular
125759089,source,Yahoo,regular
125759090,highway,residential,regular
125759090,surface,sett,regular
125759091,highway,residential,regular
125759091,name,Rua Mário de Andrade,regular
125759094,highway,residential,regular
125759094,name,Rua Maria de Lourdes da SIlva Mateus,regular
125759095,highway,residential,regular
125759095,name,Rua Lenita Feliciano da Silva,regular
125759095,surface,sett,regular
125759096,highway,residential,regular
125759097,highway,residential,regular
125759098,highway,residential,regular
125759098,name,Rua José Antônio Soares dos Santos,regular
125759099,highway,residential,regular
125759100,highway,residential,regular
125759101,highway,residential,regular
125759101,name,Rua Maria José Nicácio da Silva,regular
125759102,highway,residential,regular
125759102,name,Rua Projetada 18,regular
125759103,highway,residential,regular
125759104,highway,residential,regular
125764894,name,Riacho Caboclo,regular
125764894,source,Pref. Conde,regular
125764894,waterway,stream,regular
125764912,waterway,stream,regular
125764914,waterway,stream,regular
125764946,highway,unclassified,regular
125764946,surface,unpaved,regular
125764952,bridge,yes,regular
125764952,highway,unclassified,regular
125764952,layer,1,regular
125764952,surface,unpaved,regular
125764953,highway,unclassified,regular
125764953,source,Bing,regular
125764953,surface,unpaved,regular
125764955,bridge,yes,regular
125764955,highway,unclassified,regular
125764955,source,Yahoo hires,regular
125764955,surface,unpaved,regular
125764959,highway,unclassified,regular
125764959,source,Yahoo hires,regular
125764959,surface,unpaved,regular
125764966,highway,unclassified,regular
125764966,surface,unpaved,regular
125764970,highway,unclassified,regular
125764970,source,Yahoo hires,regular
125764970,surface,unpaved,regular
125764972,highway,unclassified,regular
125764972,surface,unpaved,regular
125764975,highway,unclassified,regular
125764975,surface,unpaved,regular
125764979,highway,unclassified,regular
125764979,surface,unpaved,regular
125764982,highway,unclassified,regular
125764982,surface,unpaved,regular
125845568,highway,residential,regular
125845568,lit,yes,regular
125845568,name,Rua Comerciante Marcos Johanes da Costa,regular
125845568,oneway,yes,regular
126381166,source,GPS,regular
126381166,waterway,stream,regular
126711570,waterway,river,regular
127250994,highway,residential,regular
127250996,highway,residential,regular
127250997,highway,residential,regular
127250999,highway,residential,regular
127251001,highway,residential,regular
127251001,name,Rua Olegário Maciel,regular
127251001,oneway,yes,regular
127251003,highway,residential,regular
127251004,highway,residential,regular
127251006,highway,tertiary,regular
127251006,name,Avenida João Suassuna,regular
127251006,oneway,yes,regular
127251008,highway,residential,regular
127260284,highway,residential,regular
127260286,highway,residential,regular
127260286,name,Rua Odedeon Lacarion,regular
127260287,highway,residential,regular
127260287,name,Rua OlgaAzevedo de Oliveira,regular
127260289,highway,residential,regular
127260289,name,Rua Gonçalves Dias,regular
127260290,highway,primary,regular
127260290,lanes,2,regular
127260290,maxspeed,80,regular
127260290,ref,PB-095,regular
127260290,source,IBGE; Bing,regular
127260290,surface,asphalt,regular
127260292,highway,residential,regular
127260292,name,Rua São Luis,regular
127260294,highway,residential,regular
127260294,name,Rua Chile,regular
127260766,highway,residential,regular
127260766,name,Rua Silva Jardim,regular
127260768,highway,residential,regular
127260768,name,Rua Estácio de Sá,regular
127260769,highway,residential,regular
127260769,name,Rua Marinheira Agra,regular
127260771,highway,residential,regular
127260771,name,Rua Dantas Rabelo,regular
127260773,highway,residential,regular
127260773,name,Rua Amaro Coutinho,regular
127260774,highway,residential,regular
127260774,lit,yes,regular
127260774,name,Rua Senador Robert Kennedy,regular
127260776,highway,secondary,regular
127260776,lit,yes,regular
127260776,name,Rua Mamede Moisés Raia,regular
127260776,oneway,yes,regular
127260778,highway,residential,regular
127260778,name,Rua José Adelino de Melo,regular
127260997,highway,residential,regular
127260999,highway,residential,regular
127260999,name,Rua Mato Grosso,regular
127262247,highway,residential,regular
127262247,name,Rua Napoleão Laureano,regular
127262249,highway,residential,regular
127262249,name,Rua Franklin Araújo,regular
127262250,highway,residential,regular
127262250,name,Rua Monteiro Lobato,regular
127262252,highway,residential,regular
127262252,name,Rua General Newton Estilac Real,regular
127262253,highway,residential,regular
127262253,name,Rua José do O,regular
127262258,highway,residential,regular
127262258,name,Rua Noberto Leal,regular
127262262,highway,residential,regular
127262262,name,Rua Professora Luiza Soares,regular
127262264,highway,residential,regular
127262264,name,Rua Estelita Cruz,regular
127262265,highway,residential,regular
127262265,name,Rua Félix Caroilino Barbosa,regular
127262266,highway,residential,regular
127262266,name,Rua Silva Jardim,regular
127262269,highway,residential,regular
127262270,highway,residential,regular
127262271,highway,residential,regular
127262271,name,Rua Agamenom Magalhães,regular
127262673,highway,residential,regular
127262674,highway,residential,regular
127262674,name,Rua Ordenez Trovão de Melo,regular
127262675,highway,residential,regular
127262676,highway,residential,regular
127528833,building,yes,regular
127528834,building,yes,regular
127528835,building,yes,regular
127528836,building,yes,regular
127528837,building,yes,regular
127528838,building,yes,regular
128230998,name,Rio Cuiá,regular
128230998,waterway,river,regular
128230999,waterway,stream,regular
128231000,waterway,stream,regular
128231001,waterway,stream,regular
128231002,waterway,stream,regular
128231003,waterway,stream,regular
128231004,name,Rio Laranjeiras,regular
128231004,source,Pref. João Pessoa,regular
128231004,waterway,stream,regular
128231872,highway,residential,regular
128231873,building,yes,regular
128231873,source,Bing,regular
128231874,building,yes,regular
128231875,barrier,wall,regular
128231875,source,Bing,regular
128231876,amenity,prison,regular
128231876,barrier,fence,regular
128231876,name,Penitenciária Doutor Romeu Gonçalves de Abrantes,regular
128231877,building,yes,regular
128231878,building,yes,regular
128399638,CD_ADMINIS,federal,IBGE
128399638,highway,motorway,regular
128399638,oneway,yes,regular
128399638,ref,BR-101,regular
128399638,source,GPS,regular
128399638,surface,paved,regular
128399641,bridge,yes,regular
128399641,destination,João Pessoa,regular
128399641,highway,motorway,regular
128399641,lanes,2,regular
128399641,layer,1,regular
128399641,lit,no,regular
128399641,maxspeed,100,regular
128399641,oneway,yes,regular
128399641,ref,BR-101,regular
128399641,source,GPS,regular
128399641,surface,asphalt,regular
128399644,destination,João Pessoa,regular
128399644,highway,motorway_link,regular
128399644,oneway,yes,regular
128399644,surface,asphalt,regular
128399646,destination,João Pessoa,regular
128399646,highway,motorway,regular
128399646,lanes,2,regular
128399646,lit,no,regular
128399646,maxspeed,100,regular
128399646,oneway,yes,regular
128399646,ref,BR-101,regular
128399646,source,GPS,regular
128399646,surface,asphalt,regular
128399647,bridge,yes,regular
128399647,destination,João Pessoa,regular
128399647,highway,motorway,regular
128399647,lanes,2,regular
128399647,layer,1,regular
128399647,length,40,regular
128399647,lit,no,regular
128399647,maxspeed,100,regular
128399647,name,Rodovia Governador Mário Covas,regular
128399647,name_alt,Ponte sobre o Rio Mumbaba,regular
128399647,oneway,yes,regular
128399647,ref,BR-101,regular
128399647,source,GPS,regular
128399647,surface,asphalt,regular
128399649,destination,Recife; Conde; Alhandra,regular
128399649,highway,motorway_link,regular
128399649,oneway,yes,regular
128399649,surface,asphalt,regular
128399652,bridge,yes,regular
128399652,destination,Recife; Conde; Alhandra,regular
128399652,highway,motorway,regular
128399652,lanes,2,regular
128399652,layer,1,regular
128399652,length,40,regular
128399652,lit,no,regular
128399652,maxspeed,100,regular
128399652,name,Rodovia Governador Mário Covas,regular
128399652,name_alt,Ponte sobre o Rio Mumbaba,regular
128399652,oneway,yes,regular
128399652,source,GPS,regular
128399652,surface,asphalt,regular
128399654,CD_ADMINIS,federal,IBGE
128399654,bridge,yes,regular
128399654,highway,motorway,regular
128399654,lanes,2,regular
128399654,layer,1,regular
128399654,lit,yes,regular
128399654,maxspeed,100,regular
128399654,name,Rodovia Governador Mário Covas,regular
128399654,oneway,yes,regular
128399654,ref,BR-101,regular
128399654,source,GPS,regular
128399654,surface,asphalt,regular
128399657,layer,-1,regular
128399657,tunnel,yes,regular
128399657,waterway,river,regular
128399658,destination,João Pessoa,regular
128399658,highway,motorway,regular
128399658,lanes,2,regular
128399658,lit,no,regular
128399658,maxspeed,100,regular
128399658,oneway,yes,regular
128399658,ref,BR-101,regular
128399658,source,GPS,regular
128399658,surface,asphalt,regular
128399661,waterway,river,regular
128399664,CD_ADMINIS,federal,IBGE
128399664,highway,motorway,regular
128399664,lanes,2,regular
128399664,lit,yes,regular
128399664,maxspeed,100,regular
128399664,name,Rodovia Governador Mário Covas,regular
128399664,oneway,yes,regular
128399664,ref,BR-101,regular
128399664,source,GPS,regular
128399664,surface,asphalt,regular
128399666,destination,Recife; Conde; Alhandra,regular
128399666,highway,motorway,regular
128399666,lanes,2,regular
128399666,lit,no,regular
128399666,maxspeed,100,regular
128399666,oneway,yes,regular
128399666,ref,BR-101,regular
128399666,source,GPS,regular
128399666,surface,asphalt,regular
128399671,bridge,yes,regular
128399671,destination,Recife; Conde; Alhandra,regular
128399671,highway,motorway,regular
128399671,lanes,2,regular
128399671,layer,1,regular
128399671,lit,no,regular
128399671,maxspeed,100,regular
128399671,name,Rodovia Governador Mário Covas,regular
128399671,oneway,yes,regular
128399671,source,GPS,regular
128399671,surface,asphalt,regular
128399673,destination,Recife; Conde; Alhandra,regular
128399673,highway,motorway,regular
128399673,lanes,2,regular
128399673,lit,no,regular
128399673,maxspeed,100,regular
128399673,oneway,yes,regular
128399673,ref,BR-101,regular
128399673,source,GPS,regular
128399673,surface,asphalt,regular
128827296,highway,residential,regular
128827296,source,Bing,regular
128827297,highway,residential,regular
128827297,source,Bing,regular
128827298,highway,residential,regular
128827298,source,Bing,regular
128827299,highway,residential,regular
128827299,source,Bing,regular
128827300,highway,residential,regular
128827300,source,Bing,regular
128827301,highway,residential,regular
128827301,source,Bing,regular
128827302,highway,residential,regular
128827302,source,Yahoo,regular
128827303,highway,residential,regular
128827303,source,Bing,regular
128827304,highway,residential,regular
128827304,source,Bing,regular
128827305,highway,residential,regular
128827305,source,Bing,regular
128827306,highway,residential,regular
128827306,source,Bing,regular
128827307,highway,residential,regular
128827307,source,Bing,regular
128827308,highway,residential,regular
128827308,source,Bing,regular
128827311,highway,residential,regular
128827311,source,Yahoo,regular
128827312,highway,residential,regular
128827312,source,Bing,regular
128827313,highway,residential,regular
128827313,source,Bing,regular
128827315,highway,residential,regular
128827315,source,Bing,regular
128827316,highway,residential,regular
128827316,source,Bing,regular
128827317,highway,residential,regular
128827317,source,Bing,regular
128827319,highway,residential,regular
128827319,source,Bing,regular
128827320,highway,residential,regular
128827320,source,Bing,regular
128827321,highway,residential,regular
128827321,source,Bing,regular
128827322,highway,residential,regular
128827322,source,Bing,regular
128827323,highway,residential,regular
128827323,source,Bing,regular
128827325,highway,residential,regular
128827325,source,Bing,regular
128827326,bicycle,yes,regular
128827326,foot,yes,regular
128827326,highway,residential,regular
128827326,horse,yes,regular
128827326,name,Rua Lino de Oliveira Cavalcante Neto,regular
128827326,oneway,no,regular
128827326,surface,unpaved,regular
128827327,highway,residential,regular
128827327,source,Bing,regular
128827328,highway,residential,regular
128827328,source,Bing,regular
128827330,highway,residential,regular
128827330,source,Bing,regular
128827331,highway,residential,regular
128827331,source,Bing,regular
128827332,highway,residential,regular
128827332,source,Bing,regular
128827333,highway,residential,regular
128827333,source,Bing,regular
128827336,highway,residential,regular
128827336,source,Bing,regular
128827337,highway,residential,regular
128827337,source,Yahoo,regular
128827338,highway,secondary,regular
128827338,name,Rua Avelina dos Santos,regular
128827338,source,Bing,regular
128827339,highway,residential,regular
128827339,name,Rua Valdevino Gregório de Andrade,regular
128827339,source,Bing,regular
128827340,highway,residential,regular
128827340,source,Bing,regular
128827592,highway,residential,regular
128827592,source,Bing,regular
128827593,highway,residential,regular
128827593,name,Rua Luiz Francisco de Souza,regular
128827593,source,Yahoo hires,regular
128827598,highway,residential,regular
128827598,name,Rua Gumercindo Leite Sobrinho,regular
128827599,highway,residential,regular
128827599,source,Bing,regular
128827600,highway,residential,regular
128827600,source,Bing,regular
128827601,highway,residential,regular
