key,type,id,value
source,regular,539192002,IBGE
source,regular,539192003,IBGE
source,regular,539192004,IBGE
source,regular,539192005,IBGE
source,regular,539192006,IBGE
source,regular,539192007,IBGE
source,regular,539192008,IBGE
source,regular,539192119,IBGE
source,regular,539192120,IBGE
source,regular,539192121,IBGE
source,regular,539192122,IBGE
source,regular,539192182,IBGE
source,regular,539192183,IBGE
source,regular,539192184,IBGE
source,regular,539192185,IBGE
source,regular,539192292,IBGE
source,regular,539192294,IBGE
source,regular,539192295,IBGE
source,regular,539192297,IBGE
source,regular,539192298,IBGE
source,regular,539192300,IBGE
source,regular,539192303,IBGE
source,regular,539192304,IBGE
source,regular,539192306,IBGE
source,regular,539192307,IBGE
source,regular,539192309,IBGE
source,regular,539192310,IBGE
source,regular,539192321,IBGE
source,regular,539192322,IBGE
source,regular,539192333,IBGE
source,regular,539192334,IBGE
source,regular,539192338,IBGE
source,regular,539192339,IBGE
source,regular,539192346,IBGE
source,regular,539192347,IBGE
source,regular,539192348,IBGE
source,regular,539192353,IBGE
source,regular,539192356,IBGE
source,regular,539192357,IBGE
source,regular,539192358,IBGE
source,regular,539192359,IBGE
source,regular,539192365,IBGE
source,regular,539192366,IBGE
source,regular,539192367,IBGE
source,regular,539192368,IBGE
source,regular,539192369,IBGE
source,regular,539192370,IBGE
source,regular,539192371,IBGE
source,regular,539192372,IBGE
source,regular,539192373,IBGE
source,regular,539192374,IBGE
source,regular,539192375,IBGE
source,regular,539192461,IBGE
source,regular,539192462,IBGE
source,regular,539192463,IBGE
source,regular,539192464,IBGE
source,regular,539192465,IBGE
source,regular,539192466,IBGE
source,regular,539192467,IBGE
source,regular,539192468,IBGE
source,regular,539192470,IBGE
source,regular,539192471,IBGE
source,regular,539192472,IBGE
source,regular,539192473,IBGE
source,regular,539192474,IBGE
source,regular,539192475,IBGE
source,regular,539192476,IBGE
source,regular,539192477,IBGE
source,regular,539192478,IBGE
source,regular,539192479,IBGE
source,regular,539192480,IBGE
source,regular,539192481,IBGE
source,regular,539192482,IBGE
source,regular,539192483,IBGE
source,regular,539192484,IBGE
source,regular,539192485,IBGE
source,regular,539192486,IBGE
source,regular,539192487,IBGE
source,regular,539192488,IBGE
source,regular,539192495,IBGE
source,regular,539192496,IBGE
source,regular,539192500,IBGE
source,regular,539192512,IBGE
source,regular,539192513,IBGE
source,regular,539192514,IBGE
source,regular,539192515,IBGE
source,regular,539192516,IBGE
source,regular,539192518,IBGE
source,regular,539192519,IBGE
source,regular,539192531,IBGE
source,regular,539192532,IBGE
source,regular,539192533,IBGE
source,regular,539192534,IBGE
source,regular,539192535,IBGE
source,regular,539192935,IBGE
source,regular,539192936,IBGE
source,regular,539192938,IBGE
source,regular,539192947,IBGE
source,regular,539192948,IBGE
source,regular,539192949,IBGE
source,regular,539192950,IBGE
source,regular,539192951,IBGE
source,regular,539192952,IBGE
source,regular,539192953,IBGE
source,regular,539192954,IBGE
source,regular,539192955,IBGE
source,regular,539192956,IBGE
source,regular,539192957,IBGE
source,regular,539192958,IBGE
source,regular,539192959,IBGE
source,regular,539192960,IBGE
source,regular,539192965,IBGE
source,regular,539192966,IBGE
source,regular,539192967,IBGE
source,regular,539192968,IBGE
source,regular,539192969,IBGE
source,regular,539192970,IBGE
source,regular,539192971,IBGE
source,regular,539193082,IBGE
source,regular,539193089,IBGE
source,regular,539193205,IBGE
source,regular,539193206,IBGE
source,regular,539193207,IBGE
source,regular,539193208,IBGE
source,regular,539193209,IBGE
source,regular,539193210,IBGE
source,regular,539193211,IBGE
source,regular,539193212,IBGE
source,regular,539193213,IBGE
source,regular,539193214,IBGE
source,regular,539193220,IBGE
source,regular,539193221,IBGE
source,regular,539193224,IBGE
source,regular,539193225,IBGE
source,regular,539193226,IBGE
source,regular,539193257,IBGE
source,regular,539193258,IBGE
source,regular,539193259,IBGE
source,regular,539193260,IBGE
source,regular,539193261,IBGE
source,regular,539193262,IBGE
source,regular,539193265,IBGE
source,regular,539193498,IBGE
source,regular,539193499,IBGE
source,regular,539193500,IBGE
source,regular,539193501,IBGE
source,regular,539193628,IBGE
source,regular,539193629,IBGE
source,regular,539193634,IBGE
source,regular,539193635,IBGE
source,regular,539193636,IBGE
source,regular,539193637,IBGE
source,regular,539193638,IBGE
source,regular,539193639,IBGE
source,regular,539193640,IBGE
source,regular,539193641,IBGE
source,regular,539193642,IBGE
source,regular,539193643,IBGE
source,regular,539193646,IBGE
source,regular,539193648,IBGE
source,regular,539193649,IBGE
source,regular,541127865,IBGE
source,regular,541127870,IBGE
source,regular,541127871,IBGE
source,regular,541127872,IBGE
source,regular,541127875,IBGE
source,regular,541127876,IBGE
source,regular,541127877,IBGE
source,regular,541127917,IBGE
source,regular,541127918,IBGE
source,regular,541127919,IBGE
source,regular,541127920,IBGE
source,regular,541127921,IBGE
source,regular,541127922,IBGE
source,regular,541127923,IBGE
source,regular,541127927,IBGE
source,regular,541127929,IBGE
source,regular,541127930,IBGE
source,regular,541130145,IBGE
source,regular,541130146,IBGE
source,regular,541130148,IBGE
source,regular,541130151,IBGE
source,regular,541130152,IBGE
source,regular,541130153,IBGE
crossing,regular,587648809,uncontrolled
highway,regular,587648809,crossing
crossing,regular,587648811,uncontrolled
highway,regular,587648811,crossing
crossing,regular,587648813,uncontrolled
highway,regular,587648813,crossing
highway,regular,587648821,crossing
highway,regular,587648823,crossing
highway,regular,587648827,crossing
highway,regular,587648831,crossing
highway,regular,587648836,traffic_signals
highway,regular,587648923,crossing
highway,regular,587649009,traffic_signals
highway,regular,587649025,crossing
highway,regular,587649046,traffic_signals
source,regular,595256904,IBGE
crossing,regular,595302045,traffic_signals
highway,regular,595302045,traffic_signals
button_operated,regular,595341672,yes
crossing,regular,595341672,traffic_signals
highway,regular,595341672,traffic_signals
sound,traffic_signals,595341672,yes
highway,regular,595341675,crossing
railway,regular,595356754,level_crossing
source,regular,598159421,IBGE
highway,regular,598159448,traffic_signals
crossing,regular,598159479,traffic_signals
highway,regular,598159479,traffic_signals
crossing,regular,598159484,traffic_signals
highway,regular,598159484,traffic_signals
crossing,regular,598159493,traffic_signals
highway,regular,598159493,traffic_signals
crossing,regular,598159509,traffic_signals
highway,regular,598159509,traffic_signals
crossing,regular,598159511,traffic_signals
highway,regular,598159511,traffic_signals
crossing,regular,598159520,traffic_signals
highway,regular,598159520,traffic_signals
crossing,regular,598159521,traffic_signals
highway,regular,598159521,traffic_signals
crossing,regular,598159523,traffic_signals
highway,regular,598159523,traffic_signals
crossing,regular,598159525,traffic_signals
highway,regular,598159525,traffic_signals
highway,regular,598159590,traffic_signals
traffic_signals,regular,598159590,signal
crossing,regular,598159599,traffic_signals
highway,regular,598159599,traffic_signals
crossing,regular,598159600,traffic_signals
highway,regular,598159600,traffic_signals
crossing,regular,598159604,traffic_signals
highway,regular,598159604,traffic_signals
crossing,regular,598159607,traffic_signals
highway,regular,598159607,traffic_signals
highway,regular,598159621,traffic_signals
highway,regular,598159623,traffic_signals
highway,regular,598159624,traffic_signals
crossing,regular,598159635,traffic_signals
highway,regular,598159635,traffic_signals
crossing,regular,598159656,traffic_signals
highway,regular,598159656,traffic_signals
crossing,regular,598159658,traffic_signals
highway,regular,598159658,traffic_signals
crossing,regular,598159659,traffic_signals
highway,regular,598159659,traffic_signals
crossing,regular,598159735,traffic_signals
highway,regular,598159735,traffic_signals
crossing,regular,598159737,traffic_signals
highway,regular,598159737,traffic_signals
crossing,regular,598159743,traffic_signals
highway,regular,598159743,traffic_signals
crossing,regular,598159888,traffic_signals
highway,regular,598159888,traffic_signals
crossing,regular,598159891,traffic_signals
highway,regular,598159891,traffic_signals
crossing,regular,598159894,traffic_signals
highway,regular,598159894,traffic_signals
crossing,regular,598159902,traffic_signals
highway,regular,598159902,traffic_signals
crossing,regular,598159904,traffic_signals
highway,regular,598159904,traffic_signals
crossing,regular,598159926,traffic_signals
highway,regular,598159926,traffic_signals
highway,regular,598926783,bus_stop
source,regular,598926783,SEMOB
highway,regular,598926789,traffic_signals
highway,regular,598926793,traffic_signals
highway,regular,598926798,traffic_signals
highway,regular,598926822,bus_stop
source,regular,598926822,SEMOB
highway,regular,598926855,crossing
highway,regular,598926858,crossing
highway,regular,598926866,traffic_signals
highway,regular,598926867,traffic_signals
highway,regular,598926868,traffic_signals
highway,regular,598926884,traffic_signals
highway,regular,598926926,traffic_signals
highway,regular,598926928,traffic_signals
highway,regular,598926977,traffic_signals
highway,regular,598927013,traffic_signals
traffic_signals,regular,598927013,signal
highway,regular,598927014,traffic_signals
traffic_signals,regular,598927014,signal
highway,regular,598927016,traffic_signals
traffic_signals,regular,598927016,signal
highway,regular,598927017,traffic_signals
traffic_signals,regular,598927017,signal
highway,regular,598927018,traffic_signals
highway,regular,598927039,traffic_signals
traffic_signals,regular,598927039,signal
highway,regular,598927063,traffic_signals
highway,regular,598927069,traffic_signals
highway,regular,598927070,traffic_signals
highway,regular,598927071,traffic_signals
traffic_signals,regular,598927071,signal
highway,regular,598927078,traffic_signals
traffic_signals,regular,598927078,signal
highway,regular,598927095,traffic_signals
highway,regular,598927127,traffic_signals
highway,regular,598927128,traffic_signals
highway,regular,598927129,traffic_signals
crossing,regular,598927152,traffic_signals
highway,regular,598927152,traffic_signals
highway,regular,598927178,traffic_signals
traffic_signals,regular,598927178,signal
highway,regular,598927180,traffic_signals
traffic_signals,regular,598927180,signal
highway,regular,598927262,traffic_signals
highway,regular,598927349,traffic_signals
highway,regular,601415900,speed_camera
maxspeed,regular,601415900,50
highway,regular,601415949,bus_stop
source,regular,601415949,SEMOB
source,regular,601416091,Yahoo Imagery
source,regular,601416103,Yahoo Imagery
source,regular,601416104,Yahoo Imagery
source,regular,601416106,Yahoo Imagery
source,regular,601416108,Yahoo Imagery
source,regular,601416109,Yahoo Imagery
source,regular,601416110,Yahoo Imagery
source,regular,601416111,Yahoo Imagery
source,regular,601416112,Yahoo Imagery
source,regular,601416114,Yahoo Imagery
source,regular,601416115,Yahoo Imagery
source,regular,601416116,Yahoo Imagery
source,regular,601416117,Yahoo Imagery
source,regular,601416119,Yahoo Imagery
source,regular,601416120,Yahoo Imagery
source,regular,601416122,Yahoo Imagery
source,regular,601416123,Yahoo Imagery
source,regular,601416124,Yahoo Imagery
source,regular,601416125,Yahoo Imagery
source,regular,601416126,Yahoo Imagery
source,regular,601416127,Yahoo Imagery
source,regular,601416128,Yahoo Imagery
source,regular,601416134,Yahoo Imagery
source,regular,601416136,Yahoo Imagery
source,regular,601416138,Yahoo Imagery
source,regular,601416139,Yahoo Imagery
source,regular,601416146,Yahoo Imagery
source,regular,601416147,Yahoo Imagery
source,regular,601416148,Yahoo Imagery
highway,regular,601416178,speed_camera
maxspeed,regular,601416178,50
highway,regular,601416222,speed_camera
maxspeed,regular,601416222,40
highway,regular,601416233,crossing
crossing,regular,601416259,uncontrolled
highway,regular,601416259,crossing
highway,regular,602337862,traffic_signals
highway,regular,602337867,traffic_signals
highway,regular,603036492,crossing
highway,regular,603036493,crossing
highway,regular,603036498,crossing
highway,regular,603039907,crossing
highway,regular,603039929,crossing
highway,regular,603039936,crossing
highway,regular,603039944,crossing
highway,regular,603043567,crossing
highway,regular,603050138,crossing
highway,regular,603050283,crossing
flag,regular,603066977,http://upload.wikimedia.org/wikipedia/commons/d/d9/Bandeira_de_Jo%C3%A3o_Pessoa.svg
int_name,regular,603066977,Joao Pessoa
country,is_in,603066977,Brazil
state,is_in,603066977,Paraíba
state_code,is_in,603066977,PB
loc_name,regular,603066977,Jampa
name,regular,603066977,João Pessoa
ar,name,603066977,جواو بيسوا
be,name,603066977,Жуан-Песоа
bg,name,603066977,Жоао Песоа
de,name,603066977,João Pessoa
en,name,603066977,João Pessoa
eo,name,603066977,Ĵoan-Pesoo
fa,name,603066977,ژوائوپسوا
he,name,603066977,ז'ואאו פסואה
hy,name,603066977,Ժուան Պեսոա
ja,name,603066977,ジョアンペソア
ka,name,603066977,ჟუან-პესოა
kk,name,603066977,Жуан-Песоа
ko,name,603066977,주앙페소아
lt,name,603066977,Žoan Pesoa
lv,name,603066977,Žuaunpesoa
